city,country,airport_count
Ostermundigen,Switzerland,1
Soure,Brazil,1
Benguera Island,Mozambique,1
Ambunti,Papua New Guinea,1
Gladwin,United States,1
Atlantic City NJ,United States,1
Shepparton,Australia,1
Gernika,Spain,1
Brenham,United States,1
St. Andrews,Canada,1
Arco,United States,1
Attnang-Puchheim,Austria,1
Sobral,Brazil,1
Khutzeymateen Grizzly Bear Sanctuary,Canada,1
Aix-en-Provence,France,1
Novgorod Velikiy,Russia,1
Gurgaon,India,1
Dudinka,Russia,1
Shiyan,China,1
Zaventem,Belgium,1
Sierentz,France,1
Jatznick,Germany,1
Storvreta,Sweden,1
Lorton,United States,1
Le Blanc-Mesnil,France,1
Taylor,United States,1
Impfondo,Congo (Brazzaville),1
Bunyu,Indonesia,1
Madinat Zayed,United Arab Emirates,1
Riviere Du Loup,Canada,1
Rocky Mountain House,Canada,1
Plymouth,United Kingdom,1
Fowlmere,United Kingdom,1
Marmande,France,1
Kasos,Greece,1
Piestany,Slovakia,1
Guaymas,Mexico,1
Imperatriz,Brazil,1
Sucre,Bolivia,1
Mohanbari,India,1
Myitkyina,Burma,1
Lihue,United States,1
Whistler,Canada,1
El Arish,Egypt,1
Ulanhot,China,1
Rampart,United States,1
Kihnu,Estonia,1
Valenca,Brazil,1
Zonguldak,Turkey,1
Heidelberg,Germany,1
Death Valley National Park,United States,1
Burqin,China,1
Carefree,United States,1
Jixi,China,1
Ust Kamchatsk,Russia,1
Gayndah,Australia,1
Lindsay,Canada,1
Port McNeill,Canada,1
Sigernessjoen,Norway,1
Ko Phi Phi,Thailand,1
Southall,United Kingdom,1
Montauk,United States,1
Grand Forks,Canada,1
Crossville,United States,1
Gustrow,Germany,1
Sonora,United States,1
Charleroi,Belgium,1
Barth,Germany,1
Alta,Norway,1
Montlucon,France,1
Avord,France,1
Vannes,France,1
Baia Mare,Romania,1
Oradea,Romania,1
Kayseri,Turkey,1
Tarawa,Kiribati,1
Jahrom,Iran,1
Kumejima,Japan,1
Santa Ana,Bolivia,1
Salto,Uruguay,1
Manihiki Island,Cook Islands,1
Al Ain,United Arab Emirates,1
Wenzhou,China,1
Choibalsan,Mongolia,1
Sazena,Czech Republic,1
Port Simpson,Canada,1
Venice,United States,1
Ukunda,Kenya,1
Tubuala,Panama,1
Bainbridge,United States,1
Keokuk,United States,1
Oban,United Kingdom,1
Yumuri Valley,Cuba,1
's-Hertogenbosch,Netherlands,1
Tau,Norway,1
Stephenville,United States,1
Pukatawagan,Canada,1
Ignace,Canada,1
Wuhu,China,1
Saint-Hilaire-au-Temple,France,1
Mont St. Michel,France,1
Marrakesh,Morocco,1
Lowenberger Land,Germany,1
Bourg-saint-maurice,France,1
Bathinda,India,1
Kollafjordur,Faroe Islands,1
Niebuell,Germany,1
Tornio,Finland,1
Fort Nelson,Canada,1
Vilseck,Germany,1
Desroches,Seychelles,1
Albacete,Spain,1
Bergerac,France,1
Brive,France,1
St.-yan,France,1
Chateaudun,France,1
Malargue,Argentina,1
Santa Marta,Colombia,1
Juanjui,Peru,1
Little Rock,United States,1
Dongying,China,1
New Bedford,United States,1
Pécs-Pogány,Hungary,1
Yining,China,1
Biel,Switzerland,1
Caleta Olivia,Argentina,1
Circle,United States,1
Yarmouth,Canada,1
Spearfish-South Dakota,United States,1
Linden,United States,1
Jekyll Island,United States,1
Aare,Sweden,1
Kandy,Sri Lanka,1
Greensburg,United States,1
Ebbsfleet Valley,United Kingdom,1
Apeldoorn,Netherlands,1
Dinhard,Switzerland,1
Gelephu,Bhutan,1
Virden,Canada,1
Lovelock,United States,1
Emlenton,United States,1
Qionghai,China,1
Yasawa Island,Fiji,1
Creteil,France,1
Boulogne-Billancourt,France,1
Dawson,Canada,1
Meadow Lake,Canada,1
Adrar,Algeria,1
Karlsborg,Sweden,1
Menongue,Angola,1
Songo,Mozambique,1
Berbera,Somalia,1
Kassala,Sudan,1
Catania,Italy,1
Tivat,Montenegro,1
Vrsac,Serbia,1
Turaif,Saudi Arabia,1
Rishiri Island,Japan,1
Lipa,Philippines,1
Bhairawa,Nepal,1
Biak,Indonesia,1
BRISTOL,United States,1
Kuujjuarapik,Canada,1
Chevery,Canada,1
El Aroui,Morocco,1
Jeremie,Haiti,1
Huangyan,China,1
Toro Toro,Bolivia,1
Dourados,Brazil,1
Kericho,Kenya,1
Nusawiru,Indonesia,1
Calhoun,United States,1
Baikal,Russia,1
Bouarfa,Morocco,1
Edenvale,Canada,1
Etretat,France,1
Mansons Landing,Canada,1
Grumeti Game Reserve,Tanzania,1
Ingalls Head,Canada,1
Stoney Creek,Canada,1
Shikohabad,India,1
Goodwood,United Kingdom,1
Benalla,Australia,1
Rehovot,Israel,1
Krinichnaja,Ukraine,1
Northeim,Germany,1
Bajawa,Indonesia,1
Sount Ari Atoll,Maldives,1
Tilichiki,Russia,1
Jamaja Island,Indonesia,1
Ngala,Nigeria,1
Thanh pho Ha Long,Vietnam,1
Jeber,Germany,1
Dease Lake,Canada,1
Cold Lake,Canada,1
Teslin,Canada,1
Haverfordwest,United Kingdom,1
Fira,Guinea,1
Sao Nocolau Island,Cape Verde,1
Kunovice,Czech Republic,1
Olavarria,Argentina,1
Bengkulu,Indonesia,1
Liepaja,Latvia,1
Mukalla,Yemen,1
Armidale,Australia,1
Santa Maria,United States,1
Mangaia Island,Cook Islands,1
Ujae Atoll,Marshall Islands,1
Igarka,Russia,1
Mukah,Malaysia,1
Lawas,Malaysia,1
Puvirnituq,Canada,1
Amlikon,Switzerland,1
Parintins,Brazil,1
Kikai,Japan,1
St. Augustine,United States,1
Taunton,United States,1
Montrose Alpha,United Kingdom,1
Alkantpan,South Africa,1
Wildenrath,Germany,1
Marigot,France,1
Conway,United States,1
Armavir,Russia,1
Bologoye,Russia,1
Flemingsberg,Sweden,1
Lognes,France,1
Portogruaro,Italy,1
Skalabotnur,Faroe Islands,1
Chambesy,France,1
Dawson Creek,Canada,1
Gaspe,Canada,1
Lethbridge,Canada,1
Kano,Nigeria,1
Yola,Nigeria,1
Hof,Germany,1
Valkenburg,Netherlands,1
Gallivare,Sweden,1
Nylstroom,South Africa,1
Merville,France,1
Braga,Portugal,1
Konya,Turkey,1
Tepic,Mexico,1
Chub Cay,Bahamas,1
Ras Tanajib,Saudi Arabia,1
Latakia,Syria,1
Ishigaki,Japan,1
Parana,Argentina,1
Jose C. Paz,Argentina,1
Florianopolis,Brazil,1
Mineralnye Vody,Russia,1
Voronezh,Russia,1
Bhaunagar,India,1
Lahad Datu,Malaysia,1
Bandar Seri Begawan,Brunei,1
Langkawi,Malaysia,1
Canberra,Australia,1
Elkins,United States,1
Angeles City,Philippines,1
San Pedro,Belize,1
Ancona,Italy,1
Santa Cruz/Graciosa Bay/Luova,Solomon Islands,1
Akulivik,Canada,1
Hagfors,Sweden,1
Mafeking,South Africa,1
Owensboro,United States,1
Sangley Point,Philippines,1
Groote Eylandt,Australia,1
Hongyuan,China,1
Berens River,Canada,1
Stupino,Russia,1
Apalachicola,United States,1
Moyale,Kenya,1
Eastport,United States,1
Samjiyon,North Korea,1
Baishan,China,1
Keetmanshoop,Namibia,1
Falmouth,Jamaica,1
Lund,Sweden,1
Burton-on-Trent,United Kingdom,1
Fleetwood,United Kingdom,1
River Forest,United States,1
Enfield,United Kingdom,1
Nykobing Falster,Denmark,1
Vordingborg,Denmark,1
Broadmeadows,Australia,1
Toli-Toli,Indonesia,1
Hinton,Canada,1
Korosten',Ukraine,1
Maykop,Russia,1
Neustadt Weinstrasse,Germany,1
Silver Spring,United States,1
Andytown,United States,1
Jask,Iran,1
Inverkeithing,United Kingdom,1
Fort Mcpherson,Canada,1
Kjeller,Norway,1
Wide Awake,Saint Helena,1
Paphos,Cyprus,1
Mende,France,1
Tancos,Portugal,1
South Caicos,Turks and Caicos Islands,1
Loreto,Mexico,1
Makung,Taiwan,1
Mitu,Colombia,1
NAPIER,New Zealand,1
Tulita,Canada,1
Basankusu,Congo (Kinshasa),1
Nyala,Sudan,1
Rhinelander,United States,1
Ubari,Libya,1
Gaua Island,Vanuatu,1
Kokoda,Papua New Guinea,1
Kostanay,Kazakhstan,1
Kyzyl,Russia,1
Gambell,United States,1
S-Chanf,Switzerland,1
Nelspruit,South Africa,1
Koyuk,United States,1
Alto Rio Senguer,Argentina,1
Hilo Hawaii,United States,1
Nanaimo Station British Columbia,Canada,1
Roitzschjora,Germany,1
Casa Grande,United States,1
Camarillo,United States,1
Danbury,United States,1
Yalata,Australia,1
Sonevafushi,Maldives,1
Brooks Camp,United States,1
Bartica,Guyana,1
Denton,United States,1
Marfa,United States,1
Villa Park,United States,1
Meriden,United States,1
Apiay,Colombia,1
Port Washington,Canada,1
Grossenbrode,Germany,1
Baltrum,Germany,1
Hohe Dune,Germany,1
Xinzhou,China,1
Ponte de Sôr,Portugal,1
Landen,Belgium,1
Ficksburg,South Africa,1
Maroantsetra,Madagascar,1
Kalamata,Greece,1
Azentkilyszabadja,Hungary,1
Ciudad Victoria,Mexico,1
Sepah,Iran,1
Ghazvin,Iran,1
Caxias Do Sul,Brazil,1
Vitoria,Brazil,1
Rio Negro,Colombia,1
Manado,Indonesia,1
Grand Rapids,United States,1
Kendari,Indonesia,1
Gulfport,United States,1
Alluitsup Paa,Greenland,1
Alofi,Niue,1
Ipota,Vanuatu,1
Elcho Island,Australia,1
Kyauktu,Burma,1
Maennlichen,Switzerland,1
Fort Jefferson - Dry Tortugas,United States,1
Buchloe,Germany,1
Honuu,Russia,1
Ephraim,United States,1
Coonabarabran,Australia,1
Belmont,United States,1
Kernville,United States,1
Ota,Portugal,1
La Verriere,France,1
Simon's Town,South Africa,1
Masai Mara N.P.,Kenya,1
Sale,Australia,1
Petermann,Australia,1
Ikamiut,Greenland,1
Asnieres-sur-Seine,France,1
Lynn Lake,Canada,1
Barkston Heath,United Kingdom,1
Deelen,Netherlands,1
Arvika,Sweden,1
Sishen,South Africa,1
Vilankulu,Mozambique,1
Faro,Portugal,1
Herat,Afghanistan,1
Rabigh,Saudi Arabia,1
Ras Tanura,Saudi Arabia,1
Jiroft,Iran,1
Zahedan,Iran,1
Qasim,Pakistan,1
Taitung,Taiwan,1
Cascavel,Brazil,1
Linden,Guyana,1
Siem-reap,Cambodia,1
Marudi,Malaysia,1
Millinocket,United States,1
Baton Rouge,United States,1
Davao,Philippines,1
Ivanovo,Russia,1
Ramata,Solomon Islands,1
Penzance,United Kingdom,1
Žilina,Slovakia,1
Cockburn Town,Turks and Caicos Islands,1
Senggeh-Papua Island,Indonesia,1
Andernos-Les-Bains,France,1
Silverton,United States,1
Hays,United States,1
Old Harbor,United States,1
Turukhansk,Russia,1
Vieste,Italy,1
Fulmar,United Kingdom,1
FPSO Xikomba,Angola,1
Mine Site,Australia,1
Bura,Kenya,1
Kalokol,Kenya,1
Lankaran,Azerbaijan,1
Basseterre,Saint Kitts and Nevis,1
Popham,United Kingdom,1
Thirsk,United Kingdom,1
Barnet,United Kingdom,1
Unnao,India,1
Roxboro,United States,1
Kaili,China,1
McComb,United States,1
Arthur's Pass,New Zealand,1
Danilov,Russia,1
Liverpool,Canada,1
Inta,Russia,1
Tostedt,Germany,1
Bennas,Finland,1
Voves,France,1
Niaqornat,Greenland,1
Soldarfjordur,Faroe Islands,1
Djanet,Algeria,1
Tahoua,Niger,1
Lichtenburg,South Africa,1
Potchefstroom,South Africa,1
La Coruna,Spain,1
Libourne,France,1
Moa,Cuba,1
El Bolson,Argentina,1
Dushanbe,Tajikistan,1
Danang,Vietnam,1
Tuli Lodge,Botswana,1
Haines,United States,1
Kalskag,United States,1
Masbate,Philippines,1
Toledo,Brazil,1
Quilpie,Australia,1
Heihe,China,1
Kivalina,United States,1
Astoria,United States,1
Vakarufalhi Island,Maldives,1
Rumbek,Sudan,1
Tabiteuea,Kiribati,1
Caruaru,Brazil,1
Lake Wales,United States,1
Muara Teweh,Indonesia,1
Dongguan,China,1
DHARAVANDHOO,Maldives,1
Kieta,Papua New Guinea,1
Taiga,Russia,1
Thalwil,Switzerland,1
Baker City,United States,1
Sarabuz,Ukraine,1
Lukhovitsy,Russia,1
North Bethesda,United States,1
Suderburg,Germany,1
Libo,China,1
Kutacane,Indonesia,1
Hocking Hills,United States,1
Beauvechain,Belgium,1
Emden,Germany,1
Vredendal,South Africa,1
Pemba,Mozambique,1
Aioun El Atrouss,Mauritania,1
Deauville,France,1
Szolnok,Hungary,1
Pico,Portugal,1
San Filipe,Mexico,1
Pinar Del Rio Norte,Cuba,1
Rio Gallegos,Argentina,1
Potosi,Bolivia,1
Kompong Chnang,Cambodia,1
Kutaisi,Georgia,1
Columbus Mississippi,United States,1
Penrhyn Island,Cook Islands,1
Pathein,Burma,1
Metakatla,United States,1
Addison,United States,1
Yasuj,Iran,1
Humera,Ethiopia,1
Clyde,United Kingdom,1
Bantry,Ireland,1
Timbavati,South Africa,1
Battle Mountain,United States,1
Koltur,Faroe Islands,1
Lampasas,United States,1
Banning,United States,1
Muriae,Brazil,1
Picos,Brazil,1
Moenchaltorf,Switzerland,1
Etadunna,Australia,1
Kinloss,United Kingdom,1
Gallipoli,Italy,1
Moyo Island,Indonesia,1
Pyramiden,Norway,1
Pagar Alam,Indonesia,1
Croker Island,Australia,1
Mont Joli,Canada,1
Blida,Algeria,1
Ghardaia,Algeria,1
Hassi Messaoud,Algeria,1
Islay,United Kingdom,1
Marham,United Kingdom,1
Chacarita,Costa Rica,1
Mayaguana,Bahamas,1
Shiraz,Iran,1
Sao Jose Dos Campos,Brazil,1
Gorontalo,Indonesia,1
Fort Benning,United States,1
Rukumkot,Nepal,1
Girua,Papua New Guinea,1
Reading,United States,1
Mitiaro Island,Cook Islands,1
Ardabil,Iran,1
Milingimbi,Australia,1
Parkes,Australia,1
Portland,Australia,1
Valletta,Malta,1
Taree,Australia,1
Gelendzhik,Russia,1
Horog,Tajikistan,1
Griffin,United States,1
Rockingham,United States,1
FPSO Anasuria,United Kingdom,1
Chopok,Slovakia,1
Lee Vining,United States,1
Pratt,United States,1
Sint-Niklaas,Belgium,1
Inwood,United States,1
Pospeliha,Russia,1
Weesp,Netherlands,1
Bastutrask,Sweden,1
Ridley Park,United States,1
Greenbelt,United States,1
Golog,China,1
Adampur,India,1
CEREJEIRAS,Brazil,1
Bourg-la-Reine,France,1
Cape Dorset,Canada,1
Eskilstuna,Sweden,1
Potgietersrus,South Africa,1
Tambacounda,Senegal,1
Niort,France,1
Retalhuleu,Guatemala,1
Nakhon Pathom,Thailand,1
Kluang,Malaysia,1
Tasikmalaya,Indonesia,1
Eday,United Kingdom,1
Haa Dhaalu Atoll,Maldives,1
Aurukun,Australia,1
Darnley Island,Australia,1
Elim,United States,1
Novo Aripuana,Brazil,1
Murrieta-Temecula,United States,1
Shaybah,Saudi Arabia,1
LaGrange,United States,1
Isiolo,Kenya,1
La Verne,United States,1
Castelnuovo di Garfagnana,Italy,1
Banqiao,Taiwan,1
Koderma,India,1
North Ari Atoll,Maldives,1
Darmstadt,Germany,1
Jalta,Russia,1
Lihovskoy,Russia,1
Areyonga,Australia,1
Chorin,Germany,1
Upplands Vasby,Sweden,1
Falls Church,United States,1
Olmsted Park,United States,1
Vogtareuth,Germany,1
Not Specified,New Zealand,1
Martinsville,United States,1
Mopiri Camp,Botswana,1
Bazaruto,Mozambique,1
Dreye,Germany,1
Delray Beach,United States,1
Matagami,Canada,1
Sokoto,Nigeria,1
Gafsa,Tunisia,1
Chievres,Belgium,1
Koksijde,Belgium,1
Pori,Finland,1
Mopti,Mali,1
Bagnole-de-l'orne,France,1
Ussel,France,1
Kithira,Greece,1
Hradec Kralove,Czech Republic,1
Saltsy,Moldova,1
Tehuacan,Mexico,1
Nome,United States,1
Vero Beach,United States,1
Jacksn Hole,United States,1
Kikori,Papua New Guinea,1
Gods River,Canada,1
Quanzhou,China,1
Bonaventure,Canada,1
Brevig Mission,United States,1
Atka,United States,1
Stony River,United States,1
Nonouti,Kiribati,1
Fish River Canyon,Namibia,1
Mushimasgali,Maldives,1
Boizenburg,Germany,1
Secaucus,United States,1
New Richmond,United States,1
Mellansel,Sweden,1
Hameenkyro,Finland,1
Pitea,Sweden,1
Dzaoudzi,Mayotte,1
Grenchen,Switzerland,1
Providenciales,Turks and Caicos Islands,1
Oshima,Japan,1
Talara,Peru,1
Wahiawa,United States,1
Mackminnville,United States,1
Assab,Eritrea,1
Kingscote,Australia,1
Twin Falls,United States,1
Alpena,United States,1
Eniwetok Atoll,Marshall Islands,1
Boorama,Somalia,1
Rivne,Ukraine,1
Phucat,Vietnam,1
Nuiqsut,United States,1
Wageningen,Suriname,1
Bartow,United States,1
Ameland,Netherlands,1
CHARLESTON,United States,1
Verden,Germany,1
Bumi Hills,Zimbabwe,1
Enumclaw,United States,1
Syosset,United States,1
Brandenburg,Germany,1
Esperaerde,Denmark,1
Willamstown,Australia,1
Rathenow,Germany,1
Tomaszów Mazowiecki,Poland,1
Cocoa Beach,United States,1
Teruel,Spain,1
Zbaszynek,Poland,1
Tranas,Sweden,1
Mona,United Kingdom,1
Sipora,Indonesia,1
Kalocsa/Foktő,Hungary,1
Reggan,Algeria,1
Humberside,United Kingdom,1
Oudtshoorn,South Africa,1
Antalaha,Madagascar,1
Quelimane,Mozambique,1
Preveza,Greece,1
Horovice,Czech Republic,1
Mount Cook,New Zealand,1
Paulo Alfonso,Brazil,1
Portoviejo,Ecuador,1
La Paz,Bolivia,1
Trujillo,Peru,1
Paraguana,Venezuela,1
Puerto Ayacucho,Venezuela,1
Chimkent,Kazakhstan,1
New Bern,United States,1
Gamètì,Canada,1
Tsaratanana,Madagascar,1
Ngau,Fiji,1
Urgench,Uzbekistan,1
Langgur-Kei Islands,Indonesia,1
Altai,Mongolia,1
Pebble Island Settlement,Falkland Islands,1
Urbana,United States,1
Cochstedt,Germany,1
Ormond Beach,United States,1
Qianjiang,China,1
Fort McMurray,Canada,1
Okawango,Botswana,1
Wigan,United Kingdom,1
Coo,Belgium,1
Wuchula,United States,1
Hamilton,Bermuda,1
Kartaly,Russia,1
Karungi,Sweden,1
San Miguel,Panama,1
Ust-Kuyga,Russia,1
Verkhnevilyuysk,Russia,1
Captain FPSO,United Kingdom,1
Husavik,Iceland,1
Pailton,United Kingdom,1
Dishforth,United Kingdom,1
Kuruman,South Africa,1
Newcastle,South Africa,1
Karlovy Vary,Czech Republic,1
Takaroa,French Polynesia,1
Sui,Pakistan,1
Dumaguete,Philippines,1
Bolivar,Argentina,1
Conceicao Do Araguaia,Brazil,1
Maceio,Brazil,1
Riobamba,Ecuador,1
Krasnovodsk,Turkmenistan,1
Narathiwat,Thailand,1
Ketapang,Indonesia,1
Cape Lisburne,United States,1
Islip,United States,1
Maintirano,Madagascar,1
Tupelo,United States,1
Khudzhand,Tajikistan,1
Kawthoung,Burma,1
Yancheng,China,1
New Stuyahok,United States,1
Afobaka,Suriname,1
Sarakreek,Suriname,1
Seattle WA,United States,1
Forrest,Australia,1
Nambour,Australia,1
Cape May NJ,United States,1
Veliky Ustyug,Russia,1
Akiachak,United States,1
Farah,Afghanistan,1
Lovosice,Czech Republic,1
El Prat,Spain,1
St. Cathrines,Canada,1
Vlissingen,Netherlands,1
Essen Hauptbahnhof,Germany,1
Rotkreuz,Switzerland,1
Batagay-Alyta,Russia,1
Baglung,Nepal,1
Sartrouville,France,1
Couzon-au-Mont-dOr,France,1
Sevran,France,1
Bouake,Cote d'Ivoire,1
Sligo,Ireland,1
Rodez,France,1
Siena,Italy,1
Sivas,Turkey,1
Kaitaia,New Zealand,1
Green Island,Taiwan,1
Tateyama,Japan,1
Kisarazu,Japan,1
Kitadaito,Japan,1
Guajara-mirim,Brazil,1
Florencia,Colombia,1
Juliaca,Peru,1
Guayana,Venezuela,1
Fort Carson,United States,1
International Falls,United States,1
Everett,United States,1
Tchibanga,Gabon,1
Tufi,Papua New Guinea,1
Sokcho / Gangneung,South Korea,1
Izhevsk,Russia,1
Roma,Australia,1
Arctic Village,United States,1
Hagerstown,United States,1
McCall,United States,1
Syangboche,Nepal,1
Bandanaira-Naira Island,Indonesia,1
Frankfurt Oder,Germany,1
Schaumburg,United States,1
Labadee,Haiti,1
Dippenricht,Germany,1
Xiahe city,China,1
Hudson,Canada,1
Coburg,Canada,1
Skaftafell,Iceland,1
Phinda,South Africa,1
Kenilworth,United States,1
Ntswi,Botswana,1
Malbouhans,France,1
Saalfeld,Germany,1
Monticello,United States,1
Mimili,Australia,1
Yarkant,China,1
Lubuklinggau,Indonesia,1
Okiwi,New Zealand,1
Siglufjordur,Iceland,1
Rovaniemi,Finland,1
Bunia,Congo (Kinshasa),1
Lezignan-corbieres,France,1
Tel-nof,Israel,1
Caransebes,Romania,1
Governor's Harbor,Bahamas,1
Canton Island,Kiribati,1
Pasaje,Ecuador,1
Odessa,Ukraine,1
Dalian,China,1
Dhangarhi,Nepal,1
Cebu,Philippines,1
Atoifi,Solomon Islands,1
Qeqertarsuaq Airport,Greenland,1
Ablow,Vanuatu,1
Sehwan Sharif,Pakistan,1
Saul,French Guiana,1
Manistee,United States,1
Richfield,United States,1
Arorae,Kiribati,1
BP Bruce,United Kingdom,1
Bad Herrenalb,Germany,1
Hattiesburg,United States,1
Byron Bay,Australia,1
Figueres,Spain,1
Ayr,Canada,1
Decin,Czech Republic,1
Resende,Brazil,1
Tangara da Serra,Brazil,1
Zeuthen,Germany,1
Tolhuin,Argentina,1
Ayrum,Armenia,1
Frauenfeld,Switzerland,1
Siheung,South Korea,1
Port Hawkesbury,Canada,1
Salinas,United States,1
Omsukchan,Russia,1
Babruisk,Belarus,1
Pioltello,Italy,1
Werder Havel,Germany,1
Langsele,Sweden,1
Parkano,Finland,1
Heidenau,Germany,1
Odesa,Ukraine,1
Halong Bay,Vietnam,1
Worgl,Austria,1
Miangas,Indonesia,1
CAMPO VERDE,Brazil,1
Bila Tserkva,Ukraine,1
AZRAQ,Jordan,1
Tubu Tree Camp,Botswana,1
Coronation,Canada,1
Thisted,Denmark,1
Zeerust,South Africa,1
Inhambane,Mozambique,1
Palma De Mallorca,Spain,1
Mangla,Pakistan,1
Trinidad,Bolivia,1
Point Barrow,United States,1
Mcallen,United States,1
The Pas,Canada,1
Ihu,Papua New Guinea,1
Lightning Ridge,Australia,1
Bolingbrook,United States,1
Shageluk,United States,1
Camelo,Uruguay,1
Neujellingsdorf,Germany,1
Chisana,United States,1
Das i Fontanals de Cerdanya,Spain,1
Chinle,United States,1
Shank,Afghanistan,1
Geiranger Fjord,Norway,1
Pontiac,United States,1
Gogland Island,Russia,1
Pukarua,French Polynesia,1
La Riviere,Reunion,1
Shelton,United States,1
West Haven,United States,1
Alpine,United States,1
Buchs SG,Switzerland,1
Ferno,Italy,1
Pirlangimpi,Australia,1
Konigs Wusterhausen,Germany,1
Chudovo,Russia,1
Nevel',Russia,1
Biała Podlaska,Poland,1
Ali-Curung,Australia,1
Bollnas,Sweden,1
Guma Lodge,Botswana,1
Gerlitzen,Austria,1
Grasten,Denmark,1
Trollhattan,Sweden,1
Miandrivazo,Madagascar,1
Annecy,France,1
Leros,Greece,1
Thira,Greece,1
Tapachula,Mexico,1
Mataiva,French Polynesia,1
Daet,Philippines,1
Araracuara,Brazil,1
Yacuiba,Bolivia,1
Rourkela,India,1
Nhatrang,Vietnam,1
Dumai,Indonesia,1
Amarillo,United States,1
Milford Sound,New Zealand,1
Funchal,Portugal,1
Marsa Alam,Egypt,1
Antsalova,Madagascar,1
Klamath Falls,United States,1
Qiqihar,China,1
Ice Cap,Greenland,1
Goodyear,United States,1
Ambler,United States,1
Hodenhagen,Germany,1
Bayannur,China,1
Bengassi,Mali,1
Changhai,China,1
Hanksville,United States,1
Keneyan,Indonesia,1
Warrnambool,Australia,1
Smithtown,United States,1
Oakleigh Park,United Kingdom,1
La Grande,United States,1
Pincher Creek,Canada,1
Alton/St Louis,United States,1
Mobridge,United States,1
Bad Schwartau,Germany,1
Nechlin,Germany,1
The Granites,Australia,1
Lens,France,1
North Bay,Canada,1
Piikajarvi,Finland,1
Waterford,Ireland,1
Lambarene,Gabon,1
Aviles,Spain,1
St-Etienne,France,1
Salon,France,1
Skiathos,Greece,1
Eyn-shemer,Israel,1
Westport,New Zealand,1
Buri Ram,Thailand,1
Bojnourd,Iran,1
Ji An,China,1
North Connel,United Kingdom,1
San Juan,United States,1
Ziyaraifushi,Maldives,1
Moengo,Suriname,1
Imbaimadai,Guyana,1
Republic,United States,1
Rotenburg Wuemme,Germany,1
Wershofen,Germany,1
Trail,Canada,1
Confresa,Brazil,1
Saint-Elie,French Guiana,1
Oceano,United States,1
Mc Pherson,United States,1
Dagenham,United Kingdom,1
Fort Erie,Canada,1
Mons,Belgium,1
Chalons-en-Champagne,France,1
Bowen,Australia,1
Waisai,Indonesia,1
Edson,Canada,1
La Grande Riviere,Canada,1
Niamey,Niger,1
Soest,Germany,1
Sandnessjoen,Norway,1
Tolagnaro,Madagascar,1
Malakal,Sudan,1
Soroti,Uganda,1
Abbeville,France,1
Denizli,Turkey,1
Nis,Serbia,1
Pandora,Costa Rica,1
Fakarava,French Polynesia,1
Wanaka,New Zealand,1
Guiria,Venezuela,1
Tagbilaran,Philippines,1
Yinchuan,China,1
Kavieng,Papua New Guinea,1
Umiujaq,Canada,1
Oxford House,Canada,1
Tsiroanomandidy,Madagascar,1
Bannu,Pakistan,1
Chitral,Pakistan,1
Khanty-Mansiysk,Russia,1
Dimapur,India,1
Sintang-Borneo Island,Indonesia,1
Xiangfan,China,1
Ust-Kut,Russia,1
Excursion Inlet,United States,1
Nunapitchuk,United States,1
Ozerny,Russia,1
Arrecife Lanzarote,Spain,1
Elverum,Norway,1
East Troy,United States,1
Buzzard,United Kingdom,1
Sausalito,United States,1
Denali,United States,1
Kwando,Botswana,1
Klemtu,Canada,1
Semera,Ethiopia,1
Clermont,Australia,1
Campbells Cove Provincial Park,Canada,1
Pouso Alegre,Brazil,1
Gottingen,Germany,1
Bolshegrivskoie,Russia,1
Junction,United States,1
Valek,Russia,1
Saint-Quentin,France,1
Nemours,France,1
Westerly,United States,1
Opfikon,Switzerland,1
Phongsaly,Laos,1
Dalmeny,United Kingdom,1
Higleig,South Sudan,1
Faro,Canada,1
Lulea,Sweden,1
Krugersdorp,South Africa,1
Cahors,France,1
Toussous-le-noble,France,1
