airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
6E,2850,MAA,3144,SIN,3316,,0,320
6E,2850,SIN,3316,MAA,3144,,0,320
6E,2850,BKK,3885,CCU,3043,,0,320
6E,2850,BKK,3885,DEL,3093,,0,320
6E,2850,GAU,6173,BOM,2997,,0,320
6E,2850,GAU,6173,DEL,3093,,0,320
QZ,2857,DMK,3157,CGK,3275,,0,320
QZ,2857,UPG,3240,DPS,3940,,0,320
QZ,2857,PKU,3273,BDO,3896,,0,320
QZ,2857,CGK,3275,JHB,3303,,0,320
QZ,2857,JHB,3303,SUB,3928,,0,320
QZ,2857,KUL,3304,SUB,3928,,0,320
QZ,2857,PEN,3308,SUB,3928,,0,320
QZ,2857,SIN,3316,CGK,3275,,0,320
QZ,2857,SIN,3316,JOG,3898,,0,320
QZ,2857,SIN,3316,SUB,3928,,0,320
QZ,2857,PER,3351,DPS,3940,,0,320
QZ,2857,BDO,3896,PKU,3273,,0,320
QZ,2857,BDO,3896,KUL,3304,,0,320
QZ,2857,JOG,3898,CGK,3275,,0,320
QZ,2857,SUB,3928,DMK,3157,,0,320
QZ,2857,SUB,3928,JHB,3303,,0,320
QZ,2857,SUB,3928,KUL,3304,,0,320
QZ,2857,SUB,3928,BDO,3896,,0,320
QZ,2857,DPS,3940,PER,3351,,0,320
QZ,2857,DPS,3940,BDO,3896,,0,320
QZ,2857,DPS,3940,DRW,3999,,0,320
QZ,2857,DRW,3999,DPS,3940,,0,320
ID,2896,MDC,3250,CGK,3275,,0,739
ID,2896,AMQ,3256,CGK,3275,,0,739
ID,2896,CGK,3275,JOG,3898,,0,739
ID,2896,CGK,3275,DPS,3940,,0,739
ID,2896,DPS,3940,CGK,3275,,0,739
3L,2916,DRS,338,ZRH,1678,,0,DH3
3L,2916,HAM,342,FDH,382,,0,AT7
3L,2916,MUC,346,EBA,1558,,0,DH3
3L,2916,FDH,382,EBA,1558,,0,DH3
3L,2916,ZAD,1209,FDH,382,,0,AT7
3L,2916,EBA,1558,MUC,346,,0,DH3
3L,2916,EBA,1558,FDH,382,,0,DH3
3L,2916,EBA,1558,ZRH,1678,,0,DH3
3L,2916,EBA,1558,ACH,1679,,0,DH3
3L,2916,SZG,1612,ZRH,1678,,0,DH3
3L,2916,ZRH,1678,DRS,338,,0,DH3
IR,2922,HAM,342,IKA,4330,,0,313
IR,2922,CGN,344,IKA,4330,,0,313
IR,2922,GOT,687,IKA,4330,,0,AB6
IR,2922,ORY,1386,IKA,4330,,0,AB6
IR,2922,MXP,1524,IKA,4330,,0,AB6
IR,2922,FCO,1555,IKA,4330,,0,313
IR,2922,IST,1701,IKA,4330,,0,320
IR,2922,AWZ,2104,KIH,2109,,0,M82
IR,2922,AWZ,2104,RAS,2123,,0,100
IR,2922,AWZ,2104,BND,2134,,0,100
IR,2922,AWZ,2104,SYZ,2157,,0,M82 100
IR,2922,AWZ,2104,TBZ,2162,,0,AB4
IR,2922,AWZ,2104,MHD,4331,,0,M82 AB4
IR,2922,KIH,2109,AWZ,2104,,0,M82
IR,2922,KIH,2109,IFN,2121,,0,100 320
IR,2922,KSH,2114,THR,2131,,0,100 M82 AB4 320
IR,2922,IFN,2121,THR,2131,,0,100 M82 AB4 320
IR,2922,IFN,2121,KER,2136,,0,100
IR,2922,IFN,2121,KWI,2176,,0,100 320
IR,2922,IFN,2121,DXB,2188,,0,320
IR,2922,RAS,2123,THR,2131,,0,100
IR,2922,RAS,2123,MHD,4331,,0,M82 100
IR,2922,THR,2131,ABD,2097,,0,M82 100
IR,2922,THR,2131,KSH,2114,,0,100 M82 AB4 320
IR,2922,THR,2131,RAS,2123,,0,100
IR,2922,THR,2131,BND,2134,,0,100 320 M82
IR,2922,THR,2131,XBJ,2142,,0,100 M82
IR,2922,THR,2131,TBZ,2162,,0,AB4 100 M82
IR,2922,THR,2131,ZAH,2167,,0,M82 100 320
IR,2922,THR,2131,LRR,5934,,0,320 100
IR,2922,THR,2131,ADU,5935,,0,100
IR,2922,THR,2131,OMH,5936,,0,100 M82
IR,2922,THR,2131,GBT,6747,,0,100
IR,2922,BND,2134,ZBR,2166,,0,100
IR,2922,BND,2134,DXB,2188,,0,320
IR,2922,KER,2136,THR,2131,,0,100
IR,2922,XBJ,2142,THR,2131,,0,100 M82
IR,2922,SYZ,2157,BUZ,2106,,0,100
IR,2922,SYZ,2157,KIH,2109,,0,M82
IR,2922,SYZ,2157,BND,2134,,0,320 100
IR,2922,ZBR,2166,BND,2134,,0,100
IR,2922,ZAH,2167,KER,2136,,0,100
IR,2922,ZAH,2167,ZBR,2166,,0,M82 100 320
IR,2922,ZAH,2167,GBT,6747,,0,100
IR,2922,KWI,2176,SYZ,2157,,0,320 100
IR,2922,DXB,2188,IFN,2121,,0,320
IR,2922,DXB,2188,BND,2134,,0,320
IR,2922,TAS,2983,IKA,4330,,0,320
IR,2922,KUL,3304,IKA,4330,,0,74L
IR,2922,IKA,4330,HAM,342,,0,313
IR,2922,IKA,4330,AMS,580,,0,AB6
IR,2922,IKA,4330,ORY,1386,,0,AB6
IR,2922,IKA,4330,FCO,1555,,0,313
IR,2922,IKA,4330,IST,1701,,0,320
IR,2922,IKA,4330,DXB,2188,,0,320
IR,2922,IKA,4330,GYD,2922,,0,320
IR,2922,MHD,4331,DMM,2064,,0,320
IR,2922,MHD,4331,ABD,2097,,0,100 M82
IR,2922,MHD,4331,KSH,2114,,0,M82
IR,2922,MHD,4331,IFN,2121,,0,320 M82 100
IR,2922,MHD,4331,BND,2134,,0,M82
IR,2922,MHD,4331,AZD,2164,,0,M82 100
IR,2922,MHD,4331,GSM,5712,,0,M82
IR,2922,MHD,4331,SRY,5933,,0,M82
IR,2922,MHD,4331,ADU,5935,,0,100
IR,2922,GSM,5712,THR,2131,,0,100 320
IR,2922,GSM,5712,MHD,4331,,0,M82
IR,2922,KHD,5927,THR,2131,,0,100
IR,2922,SRY,5933,AWZ,2104,,0,M82
IR,2922,LRR,5934,THR,2131,,0,320 100
IR,2922,LRR,5934,KWI,2176,,0,100
IR,2922,LRR,5934,DOH,11051,,0,320
IR,2922,DOH,11051,SYZ,2157,,0,320
EP,2923,LFM,,SYZ,2157,,0,AT7
EP,2923,LFM,,DXB,2188,,0,AT7
EP,2923,ARN,737,IKA,4330,,0,340
EP,2923,HEA,2048,MHD,4331,,0,100
EP,2923,KBL,2050,IKA,4330,,0,100
EP,2923,KDH,2051,MHD,4331,,0,100
EP,2923,MZR,2053,IKA,4330,,0,100
EP,2923,ABD,2097,THR,2131,,0,100
EP,2923,AWZ,2104,MHD,4331,,0,100
EP,2923,KIH,2109,BND,2134,,0,AT7
EP,2923,IFN,2121,THR,2131,,0,100
EP,2923,IFN,2121,BND,2134,,0,100
EP,2923,IFN,2121,MHD,4331,,0,100
EP,2923,RAS,2123,MHD,4331,,0,100
EP,2923,THR,2131,KSH,2114,,0,AT7 100
EP,2923,THR,2131,SDG,2117,,0,100
EP,2923,THR,2131,AZD,2164,,0,100
EP,2923,THR,2131,MHD,4331,,0,100
EP,2923,THR,2131,AFZ,5931,,0,100
EP,2923,THR,2131,NSH,5932,,0,AT7
EP,2923,THR,2131,ADU,5935,,0,AT7 100
EP,2923,THR,2131,IIL,6748,,0,100
EP,2923,THR,2131,PFQ,6749,,0,AT7
EP,2923,BND,2134,IFN,2121,,0,100
EP,2923,BND,2134,DXB,2188,,0,100
EP,2923,KER,2136,SYZ,2157,,0,AT7
EP,2923,SYZ,2157,LFM,,,0,AT7
EP,2923,SYZ,2157,ABD,2097,,0,100
EP,2923,SYZ,2157,RAS,2123,,0,100
EP,2923,SYZ,2157,THR,2131,,0,100
EP,2923,SYZ,2157,DXB,2188,,0,100
EP,2923,SYZ,2157,MCT,2194,,0,100
EP,2923,SYZ,2157,MHD,4331,,0,100
EP,2923,SYZ,2157,PGU,7546,,0,100
EP,2923,TBZ,2162,DXB,2188,,0,100
EP,2923,AZD,2164,THR,2131,,0,100
EP,2923,ACZ,2165,MHD,4331,,0,100
EP,2923,ZBR,2166,THR,2131,,0,100
EP,2923,ZAH,2167,DXB,2188,,0,100
EP,2923,ZAH,2167,GBT,6747,,0,100
EP,2923,DXB,2188,LFM,,,0,AT7
EP,2923,DXB,2188,BDH,2110,,0,AT7
EP,2923,DXB,2188,SYZ,2157,,0,100
EP,2923,DXB,2188,TBZ,2162,,0,100
EP,2923,DXB,2188,ZAH,2167,,0,100
EP,2923,MCT,2194,SYZ,2157,,0,100
EP,2923,DYU,2979,MHD,4331,,0,100
EP,2923,MHD,4331,HEA,2048,,0,100
EP,2923,MHD,4331,KBL,2050,,0,100
EP,2923,MHD,4331,AWZ,2104,,0,100
EP,2923,MHD,4331,RZR,2151,,0,AT7
EP,2923,MHD,4331,TBZ,2162,,0,100
EP,2923,MHD,4331,ZBR,2166,,0,100
EP,2923,MHD,4331,ZAH,2167,,0,100
EP,2923,MHD,4331,DXB,2188,,0,100
EP,2923,MHD,4331,DYU,2979,,0,100
EP,2923,MHD,4331,GBT,6747,,0,AT7
EP,2923,AFZ,5931,THR,2131,,0,100
EP,2923,NSH,5932,MHD,4331,,0,100
EP,2923,ISU,5952,IKA,4330,,0,100
EP,2923,GBT,6747,THR,2131,,0,100 AT7
EP,2923,GBT,6747,ZAH,2167,,0,100
EP,2923,PFQ,6749,THR,2131,,0,AT7
EP,2923,HDM,6790,MHD,4331,,0,100
EP,2923,PGU,7546,AWZ,2104,,0,100
EP,2923,YES,7547,THR,2131,,0,AT7
8L,2942,PEK,3364,KMG,3382,,0,738 737
8L,2942,PEK,3364,LUM,6376,,0,737
8L,2942,TSN,3368,DLC,3404,,0,737
8L,2942,CSX,3371,FOC,3385,,0,738
8L,2942,CSX,3371,LJG,4033,,0,321 319
8L,2942,KWL,3372,KMG,3382,,0,738
8L,2942,KWL,3372,XMN,3383,,0,738
8L,2942,CGO,3375,KMG,3382,,0,320 738 737
8L,2942,WUH,3376,DLC,3404,,0,737
8L,2942,LHW,3378,KMG,3382,,0,737
8L,2942,XIY,3379,LJG,4033,,0,321
8L,2942,XIY,3379,BAV,6346,,0,738
8L,2942,KMG,3382,PEK,3364,,0,738 737 321
8L,2942,KMG,3382,CSX,3371,,0,738
8L,2942,KMG,3382,WUH,3376,,0,738 737 321
8L,2942,KMG,3382,KWE,3394,,0,737 321
8L,2942,KMG,3382,CTU,3395,,0,321 737
8L,2942,KMG,3382,PVG,3406,,0,738
8L,2942,KMG,3382,SYX,4030,,0,321 737
8L,2942,KMG,3382,LJG,4033,,0,319 321
8L,2942,KMG,3382,YIH,6361,,0,738
8L,2942,KMG,3382,DIG,6375,,0,737
8L,2942,KMG,3382,SYM,6377,,0,737
8L,2942,KMG,3382,TCZ,7862,,0,737
8L,2942,HGH,3386,KOW,6379,,0,321
8L,2942,NGB,3387,LJG,4033,,0,319
8L,2942,NKG,3388,KWE,3394,,0,737
8L,2942,TAO,3390,WUH,3376,,0,320
8L,2942,CKG,3393,XUZ,4149,,0,738
8L,2942,KWE,3394,SIN,3316,,0,321
8L,2942,KWE,3394,NKG,3388,,0,737
8L,2942,KWE,3394,XUZ,4149,,0,319
8L,2942,DLC,3404,TSN,3368,,0,737
8L,2942,DLC,3404,WUH,3376,,0,737
8L,2942,LJG,4033,JHG,3381,,0,737
8L,2942,LJG,4033,NKG,3388,,0,319
8L,2942,TNA,4108,KMG,3382,,0,738
8L,2942,XNN,6366,URC,3399,,0,738
8L,2942,LUM,6376,PEK,3364,,0,737
8L,2942,LUM,6376,KMG,3382,,0,737
8L,2942,KOW,6379,HGH,3386,,0,321
8L,2942,TCZ,7862,KMG,3382,,0,737
8L,2942,TCZ,7862,CTU,3395,,0,737
IOS,2951,NQY,481,ISC,4347,,0,DHT
IOS,2951,EXT,552,ISC,4347,,0,DHT
IOS,2951,GYD,2922,OMS,2958,,0,CR2
IOS,2951,KHV,2927,UUD,2938,,0,CR2
IOS,2951,IKT,2937,UUD,2938,,0,CR2
IOS,2951,IKT,2937,ABA,2955,,0,AN4
IOS,2951,IKT,2937,KJA,4374,,0,CR2
IOS,2951,IKT,2937,ODO,8944,,0,AN4
IOS,2951,IKT,2937,ULK,9026,,0,AN4
IOS,2951,UUD,2938,NZH,6954,,0,CR2
IOS,2951,ABA,2955,IKT,2937,,0,AN4
IOS,2951,OMS,2958,GYD,2922,,0,CR2
IOS,2951,OMS,2958,NJC,2972,,0,CR2
IOS,2951,OMS,2958,DME,4029,,0,CR2
IOS,2951,OMS,2958,OVB,4078,,0,CR2
IOS,2951,OMS,2958,NUX,4364,,0,CR2
IOS,2951,TAS,2983,OMS,2958,,0,CR2
IOS,2951,OVB,4078,KJA,4374,,0,CR2
IOS,2951,ISC,4347,EXT,552,,0,DHT
IOS,2951,ISC,4347,LEQ,5572,,0,DHT BNT
IOS,2951,KJA,4374,NZH,6954,,0,CR2
IOS,2951,KYZ,6118,IKT,2937,,0,AN4
IOS,2951,SLY,6137,OVB,4078,,0,CR2
IOS,2951,JMU,6411,KHV,2927,,0,CR2
IOS,2951,ULK,9026,IKT,2937,,0,AN4
6H,2954,SXF,337,TLV,1590,,0,320
6H,2954,NCE,1354,TLV,1590,,0,320
6H,2954,TLV,1590,NCE,1354,,0,320
6H,2954,ETH,1594,TLV,1590,,0,320
6H,2954,TBS,3973,TLV,1590,,0,320
JL,2987,YVR,156,YEG,49,Y,0,73W
JL,2987,YVR,156,NRT,2279,,0,788
JL,2987,HEL,421,NRT,2279,,0,788
JL,2987,HEL,421,KIX,3992,Y,0,333
JL,2987,LHR,507,NRT,2279,Y,0,777
JL,2987,LHR,507,HND,2359,,0,773
JL,2987,CDG,1382,HND,2359,,0,773
JL,2987,ROR,2256,NRT,2279,,0,767
JL,2987,KHH,2264,NRT,2279,,0,767
JL,2987,TPE,2276,FUK,2305,Y,0,772
JL,2987,NRT,2279,YVR,156,,0,788
JL,2987,NRT,2279,CDG,1382,,0,788
JL,2987,NRT,2279,KHH,2264,,0,767
JL,2987,NRT,2279,TPE,2276,,0,73H
JL,2987,NRT,2279,CTS,2287,Y,0,773
JL,2987,NRT,2279,KHV,2927,Y,0,320
JL,2987,NRT,2279,VVO,2934,Y,0,320
JL,2987,NRT,2279,HKG,3077,,0,767
JL,2987,NRT,2279,DEL,3093,,0,777
JL,2987,NRT,2279,SGN,3205,,0,767
JL,2987,NRT,2279,BKI,3269,,0,738
JL,2987,NRT,2279,CGK,3275,,0,773 777
JL,2987,NRT,2279,CNS,3322,Y,0,332
JL,2987,NRT,2279,NKG,3388,Y,0,320
JL,2987,NRT,2279,DLC,3404,,0,767
JL,2987,NRT,2279,PVG,3406,,0,767
JL,2987,NRT,2279,BOS,3448,,0,788
JL,2987,NRT,2279,DFW,3670,Y,0,777
JL,2987,NRT,2279,HNL,3728,,0,788 777
JL,2987,NRT,2279,SAN,3731,,0,788
JL,2987,NRT,2279,NGO,3942,,0,788
JL,2987,NRT,2279,PPT,4075,Y,0,343
JL,2987,NRT,2279,DOH,11051,,0,77L
JL,2987,SHM,2284,HND,2359,,0,E70
JL,2987,OBO,2286,HND,2359,,0,73H
JL,2987,CTS,2287,MMB,2290,Y,0,CRJ E70
JL,2987,CTS,2287,FUK,2305,,0,73H
JL,2987,CTS,2287,HIJ,2326,Y,0,73H
JL,2987,CTS,2287,ITM,2334,,0,73H
JL,2987,CTS,2287,HNA,2344,Y,0,E70 CRJ
JL,2987,CTS,2287,SDJ,2347,Y,0,CRJ
JL,2987,CTS,2287,ICN,3930,Y,0,73H 744 333 772
JL,2987,MMB,2290,CTS,2287,Y,0,CRJ E70
JL,2987,UBJ,2296,HND,2359,,0,73H
JL,2987,FUK,2305,HNA,2344,Y,0,E70
JL,2987,FUK,2305,HND,2359,,0,777 767 73H
JL,2987,KOJ,2307,ITM,2334,Y,0,E70 73H
JL,2987,NGS,2313,ITM,2334,Y,0,E70
JL,2987,ASJ,2316,HND,2359,,0,73H
JL,2987,KMQ,2322,ICN,3930,Y,0,73H
JL,2987,HIJ,2326,PVG,3406,Y,0,320
JL,2987,ITM,2334,HKD,2288,Y,0,CRJ
JL,2987,ITM,2334,FUK,2305,,0,E70
JL,2987,ITM,2334,OIT,2310,Y,0,CRJ
JL,2987,ITM,2334,NGS,2313,Y,0,E70
JL,2987,ITM,2334,ASJ,2316,Y,0,73H
JL,2987,ITM,2334,AOJ,2340,Y,0,E70
JL,2987,ITM,2334,GAJ,2341,Y,0,E70 CRJ
JL,2987,ITM,2334,HNA,2344,Y,0,E70 CRJ
JL,2987,ITM,2334,MSJ,2346,Y,0,E70
JL,2987,ITM,2334,SDJ,2347,Y,0,E70
JL,2987,ITM,2334,KIJ,4381,Y,0,E70
JL,2987,TKS,2336,HND,2359,,0,767 73H
JL,2987,TAK,2337,HND,2359,,0,73H
JL,2987,AOJ,2340,CTS,2287,Y,0,E70
JL,2987,AOJ,2340,ITM,2334,Y,0,E70
JL,2987,GAJ,2341,HND,2359,,0,E70
JL,2987,HNA,2344,FUK,2305,Y,0,E70
JL,2987,AXT,2345,HND,2359,Y,0,73H
JL,2987,MSJ,2346,HND,2359,,0,73H E70
JL,2987,SDJ,2347,CTS,2287,Y,0,CRJ
JL,2987,SDJ,2347,FUK,2305,Y,0,E70
JL,2987,SDJ,2347,ITM,2334,Y,0,E70
JL,2987,HND,2359,LHR,507,,0,773
JL,2987,HND,2359,DXB,2188,Y,0,772
JL,2987,HND,2359,TSA,2275,,0,767
JL,2987,HND,2359,HKD,2288,,0,73H 767
JL,2987,HND,2359,MMB,2290,,0,73H
JL,2987,HND,2359,KKJ,2311,,0,73H
JL,2987,HND,2359,NGS,2313,,0,73H
JL,2987,HND,2359,HIJ,2326,,0,73H
JL,2987,HND,2359,KCZ,2332,,0,73H
JL,2987,HND,2359,MYJ,2333,,0,767
JL,2987,HND,2359,TKS,2336,,0,767
JL,2987,HND,2359,AXT,2345,Y,0,73H
JL,2987,HND,2359,HKG,3077,,0,777 767
JL,2987,HND,2359,SGN,3205,,0,767
JL,2987,HND,2359,HNL,3728,,0,777
JL,2987,HND,2359,BKK,3885,,0,767 777
JL,2987,HND,2359,KUH,5994,,0,73H
JL,2987,GMP,2378,KIX,3992,,0,73H
JL,2987,OKA,2384,ITM,2334,,0,773
JL,2987,MNL,2397,NRT,2279,,0,767
JL,2987,SCL,2650,LIM,2789,Y,0,763
JL,2987,LIM,2789,SCL,2650,Y,0,763
JL,2987,LIM,2789,LAX,3484,Y,0,763
JL,2987,KHV,2927,NRT,2279,Y,0,320
JL,2987,HKG,3077,TPE,2276,Y,0,333 744 773 772
JL,2987,HKG,3077,CTS,2287,Y,0,744
JL,2987,HKG,3077,CNS,3322,Y,0,333
JL,2987,HKG,3077,NGO,3942,Y,0,333 343
JL,2987,HKG,3077,KIX,3992,Y,0,333 744 773 343 772
JL,2987,HKT,3179,BKK,3885,Y,0,320
JL,2987,SGN,3205,NRT,2279,,0,767
JL,2987,SGN,3205,HND,2359,,0,767
JL,2987,SGN,3205,KIX,3992,Y,0,332
JL,2987,OOL,3321,NRT,2279,Y,0,332
JL,2987,OOL,3321,KIX,3992,Y,0,332
JL,2987,CNS,3322,BNE,3320,Y,0,333
JL,2987,CNS,3322,KIX,3992,Y,0,332
JL,2987,PEK,3364,NRT,2279,,0,767 73H
JL,2987,PEK,3364,HND,2359,,0,767
JL,2987,TSN,3368,NGO,3942,,0,73H
JL,2987,KMG,3382,PVG,3406,Y,0,738
JL,2987,DLC,3404,NRT,2279,,0,767
JL,2987,PVG,3406,FUK,2305,Y,0,738 320
JL,2987,PVG,3406,OKJ,2327,Y,0,320
JL,2987,PVG,3406,OKA,2384,Y,0,320
JL,2987,PVG,3406,XIY,3379,Y,0,321
JL,2987,PVG,3406,FSZ,6476,Y,0,738
JL,2987,BOS,3448,NRT,2279,,0,788
JL,2987,BOS,3448,MSY,3861,Y,0,E90
JL,2987,LAX,3484,NRT,2279,,0,773
JL,2987,HNL,3728,NRT,2279,,0,767 788 777
JL,2987,HNL,3728,HND,2359,,0,777
JL,2987,HNL,3728,KIX,3992,,0,777
JL,2987,BKK,3885,NRT,2279,,0,767
JL,2987,BKK,3885,FUK,2305,Y,0,330
JL,2987,BKK,3885,CEI,3932,Y,0,734
JL,2987,ICN,3930,CTS,2287,Y,0,744 73H 333 772
JL,2987,ICN,3930,FUK,2305,Y,0,333 739 773
JL,2987,ICN,3930,NGO,3942,Y,0,73H 332 333 772
JL,2987,ICN,3930,KIJ,4381,Y,0,73J
JL,2987,NGO,3942,NRT,2279,,0,788
JL,2987,NGO,3942,HAN,3199,Y,0,321
JL,2987,NGO,3942,PVG,3406,,0,767
JL,2987,NGO,3942,ICN,3930,Y,0,772 73H 332 333
JL,2987,KIX,3992,DXB,2188,Y,0,773
JL,2987,KIX,3992,PUS,2372,Y,0,73H
JL,2987,KIX,3992,HAN,3199,Y,0,321
JL,2987,KIX,3992,SGN,3205,Y,0,332
JL,2987,KIX,3992,KUL,3304,Y,0,333
JL,2987,KIX,3992,NKG,3388,Y,0,320
JL,2987,KIX,3992,PVG,3406,,0,767 73H
JL,2987,DME,4029,NRT,2279,,0,788
JL,2987,SHE,4144,KIX,3992,Y,0,320
JL,2987,KIJ,4381,PVG,3406,Y,0,319
JL,2987,KUH,5994,HND,2359,,0,73H
JL,2987,DOH,11051,NRT,2279,,0,77L
EG,2989,KQT,,REN,2991,,0,320
EG,2989,DMB,2911,SVX,2975,,0,320
EG,2989,DMB,2911,DME,4029,,0,320
EG,2989,SVX,2975,TJU,7563,,0,320
EG,2989,REN,2991,KQT,,,0,320
EG,2989,DME,4029,TJU,7563,,0,320
EG,2989,TJU,7563,CIT,2914,,0,320
EG,2989,TJU,7563,DME,4029,,0,320
NU,2990,KMQ,2322,OKA,2384,,0,734
NU,2990,HND,2359,MMY,2390,,0,734
NU,2990,OKA,2384,FUK,2305,,0,734
NU,2990,OKA,2384,KIX,3992,,0,734
NU,2990,ISG,2387,HND,2359,,0,734
NU,2990,ISG,2387,KIX,3992,,0,734
NU,2990,MMY,2390,OKA,2384,,0,734
NU,2990,KIX,3992,OKA,2384,,0,734
J9,2993,CAI,1128,KWI,2176,,0,320
J9,2993,LXR,1132,KWI,2176,,0,320
J9,2993,JED,2072,KWI,2176,,0,320
J9,2993,RUH,2082,KWI,2176,,0,320
J9,2993,AMM,2170,KWI,2176,,0,320
J9,2993,KWI,2176,CAI,1128,,0,320
J9,2993,KWI,2176,LXR,1132,,0,320
J9,2993,KWI,2176,BAH,2057,,0,320
J9,2993,KWI,2176,RUH,2082,,0,320
J9,2993,KWI,2176,AMM,2170,,0,320
J9,2993,KWI,2176,BEY,2177,,0,320
J9,2993,KWI,2176,DXB,2188,,0,320
J9,2993,KWI,2176,HBE,3410,,0,320
J9,2993,KWI,2176,HMB,8235,,0,320
J9,2993,BEY,2177,KWI,2176,,0,320
J9,2993,DXB,2188,KWI,2176,,0,320
7C,2994,CJU,2370,PUS,2372,,0,737
7C,2994,CJU,2370,GMP,2378,,0,737
7C,2994,MNL,2397,ICN,3930,,0,737
7C,2994,ICN,3930,FUK,2305,,0,737
7C,2994,ICN,3930,BKK,3885,,0,737
7C,2994,ICN,3930,NGO,3942,,0,737
7C,2994,KIX,3992,GMP,2378,,0,737
7C,2994,CEB,4206,PUS,2372,,0,737
7C,2994,CEB,4206,ICN,3930,,0,737
7C,2994,CJJ,6008,CJU,2370,,0,737
9W,3000,HYD,,BLR,3131,Y,0,AT7
9W,3000,HYD,,MAA,3144,Y,0,738 AT7
9W,3000,HYD,,RJA,3148,Y,0,AT7
9W,3000,BRU,302,DEL,3093,,0,333
9W,3000,BRU,302,EWR,3494,,0,333
9W,3000,LHR,507,DEL,3093,,0,77W
9W,3000,JNB,813,BOM,2997,,0,332
9W,3000,DMM,2064,AUH,2179,,0,73H
9W,3000,DMM,2064,BOM,2997,,0,73H
9W,3000,AUH,2179,KWI,2176,,0,73H
9W,3000,AUH,2179,AMD,2994,,0,320
9W,3000,AUH,2179,DEL,3093,,0,73H 320
9W,3000,AUH,2179,CCJ,3137,,0,320
9W,3000,AUH,2179,TRV,3153,Y,0,320
9W,3000,DXB,2188,DEL,3093,,0,73H
9W,3000,AMD,2994,DEL,3093,Y,0,738 73W
9W,3000,IXU,2996,BOM,2997,,0,738
9W,3000,BOM,2997,BAH,2057,,0,73H
9W,3000,BOM,2997,DMM,2064,,0,73H
9W,3000,BOM,2997,RUH,2082,,0,739 73H
9W,3000,BOM,2997,AUH,2179,,0,73H 320
9W,3000,BOM,2997,BDQ,3001,,0,73W 738 73H
9W,3000,BOM,2997,RAJ,3019,Y,0,73G
9W,3000,BOM,2997,CMB,3024,,0,73H
9W,3000,BOM,2997,HKG,3077,,0,77W
9W,3000,BOM,2997,DEL,3093,,0,739 73H 738
9W,3000,BOM,2997,JDH,3097,,0,73H
9W,3000,BOM,2997,JAI,3098,,0,73W
9W,3000,BOM,2997,KTM,3125,,0,73H 739
9W,3000,BOM,2997,BLR,3131,,0,738 73W 739 73H
9W,3000,BOM,2997,COK,3136,,0,73H
9W,3000,BOM,2997,MAA,3144,,0,738 73H
9W,3000,BOM,2997,TRV,3153,,0,73H
9W,3000,BOM,2997,KUL,3304,Y,0,772
9W,3000,BOM,2997,NBO,4059,Y,0,772
9W,3000,BOM,2997,DIU,5711,Y,0,AT7
9W,3000,BOM,2997,DOH,11051,,0,73H
9W,3000,BHJ,2999,BOM,2997,,0,73H
9W,3000,BDQ,3001,BOM,2997,,0,73W 738 73H
9W,3000,BHO,3002,BOM,2997,Y,0,73G 738
9W,3000,BHO,3002,DEL,3093,Y,0,AT7
9W,3000,BHU,3003,BOM,2997,Y,0,73G
9W,3000,GOI,3007,BOM,2997,,0,73H
9W,3000,IDR,3008,DEL,3093,,0,73H
9W,3000,IDR,3008,BLR,3131,Y,0,738
9W,3000,PNQ,3017,BOM,2997,,0,738
9W,3000,PBD,3018,BOM,2997,Y,0,AT7
9W,3000,RAJ,3019,BOM,2997,Y,0,73G
9W,3000,RPR,3020,BOM,2997,Y,0,738
9W,3000,RPR,3020,DEL,3093,Y,0,73W
9W,3000,IXA,3038,CCU,3043,Y,0,AT7
9W,3000,CCU,3043,IXA,3038,Y,0,AT7
9W,3000,CCU,3043,IXB,3040,,0,738
9W,3000,CCU,3043,IXZ,3146,Y,0,738
9W,3000,IMF,3050,GAU,6173,Y,0,738
9W,3000,IXS,3055,CCU,3043,Y,0,AT7
9W,3000,IXR,3063,DEL,3093,Y,0,73H
9W,3000,VTZ,3066,CCU,3043,Y,0,73G
9W,3000,DAC,3076,BOM,2997,,0,739 73H
9W,3000,DAC,3076,DEL,3093,,0,738
9W,3000,HKG,3077,DEL,3093,,0,332 77W
9W,3000,IXC,3089,BOM,2997,,0,738
9W,3000,IXC,3089,DEL,3093,Y,0,738 AT7
9W,3000,DEL,3093,LHR,507,,0,77W
9W,3000,DEL,3093,DMM,2064,,0,73H
9W,3000,DEL,3093,AMD,2994,Y,0,73W 738
9W,3000,DEL,3093,BOM,2997,,0,739 738 73H
9W,3000,DEL,3093,IDR,3008,,0,73H
9W,3000,DEL,3093,CCU,3043,Y,0,738
9W,3000,DEL,3093,PAT,3061,,0,73H
9W,3000,DEL,3093,ATQ,3081,,0,738
9W,3000,DEL,3093,VNS,3084,Y,0,738
9W,3000,DEL,3093,IXC,3089,Y,0,738 AT7
9W,3000,DEL,3093,JAI,3098,,0,73H
9W,3000,DEL,3093,IXJ,3100,Y,0,73H 738
9W,3000,DEL,3093,BLR,3131,,0,738 73H
9W,3000,DEL,3093,GOP,6741,Y,0,AT7
9W,3000,JDH,3097,DEL,3093,Y,0,AT7
9W,3000,IXJ,3100,DEL,3093,Y,0,73H 738
